Datetime,RESIDENTIAL Revenue,RESIDENTIAL Sales,RESIDENTIAL Customers,RESIDENTIAL Price,COMMERCIAL Revenue,COMMERCIAL Sales,COMMERCIAL Customers,COMMERCIAL Price,INDUSTRIAL Revenue,INDUSTRIAL Sales,INDUSTRIAL Customers,INDUSTRIAL Price,TRANSPORTATION Revenue,TRANSPORTATION Sales,TRANSPORTATION Customers,TRANSPORTATION Price,Coal,Hydroelectric conventional,Natural gas,Nuclear,Other,Other biomass,Other gases,Petroleum,Solar thermal and photovoltaic,Wind,Wood and wood derived fuels,C RES PRICE,C PEA,A RES PRICE,A TIER PRICE,A PEA
2022-01-01,581719.41,4501037.0,5374496.0,12.92,398051.88,4167285.3,634873.0,9.55,270801.39,3625332.1,5461.0,7.47,2956.25,43094.91,3.0,6.86,4435095.0,8965.0,1640509.0,8656529.0,17930.0,28810.0,14404.0,5886.0,66680.0,2336007.0,0.0,7.809,-0.232,5.478,5.28,-0.053
2022-02-01,532563.85,3851257.2,5373078.0,13.83,389608.82,3737283.9,634339.0,10.42,257212.44,3248845.9,5467.0,7.92,3656.04,46683.97,4.0,7.83,3813935.0,7223.0,975332.0,7704561.0,20433.0,28127.0,19873.0,2398.0,75063.0,2340765.0,0.0,7.809,0.5,5.478,5.28,-0.053
2022-03-01,482756.72,3312998.6,5379170.0,14.57,398143.61,3788081.1,635019.0,10.51,283928.95,3539717.7,5488.0,8.02,3183.71,44088.31,7.0,7.22,3610573.0,11193.0,1061710.0,8018280.0,23256.0,31199.0,15257.0,3185.0,103790.0,2343908.0,0.0,7.809,0.5,5.478,5.28,-0.065
2022-04-01,433015.32,2890078.7,5379888.0,14.98,383626.75,3460977.9,634795.0,11.08,279538.89,3316202.2,5492.0,8.43,1778.21,25826.21,3.0,6.89,3375940.0,10400.0,504567.0,7443418.0,23841.0,25352.0,24078.0,1619.0,111899.0,2627988.0,0.0,7.809,0.115,5.478,5.28,-0.099
2022-05-01,534325.28,3557282.1,5372564.0,15.02,437415.11,3763177.2,634443.0,11.62,303223.7,3384320.8,5482.0,8.96,2431.44,35257.74,3.0,6.9,2705320.0,11657.0,1308001.0,8382591.0,24630.0,25132.0,21217.0,2999.0,143479.0,2279515.0,0.0,7.809,0.326,5.478,5.28,-0.059
2022-06-01,736744.6,4444201.8,5372478.0,16.58,495671.4,4132547.6,634537.0,11.99,336013.66,3735481.1,5506.0,9.0,2536.76,33423.17,3.0,7.59,3523141.0,12334.0,2191590.0,8379284.0,24670.0,23021.0,27863.0,3841.0,167837.0,1375864.0,0.0,11.041,0.193,10.623,10.623,-0.032
2022-07-01,860808.27,5260591.6,5357751.0,16.36,536807.38,4401329.7,632667.0,12.2,337398.05,3707130.0,5476.0,9.1,2735.72,39310.67,3.0,6.96,4085088.0,10905.0,2528329.0,8451608.0,21753.0,22973.0,24180.0,2077.0,173140.0,1100722.0,0.0,11.041,0.336,10.628,10.628,-0.053
2022-08-01,821299.67,4908902.7,5392478.0,16.73,542089.03,4450883.5,637188.0,12.18,345694.7,3703206.0,5499.0,9.34,2609.0,37056.34,3.0,7.04,3845536.0,11093.0,2622079.0,8641842.0,23338.0,19755.0,28114.0,3450.0,207411.0,978117.0,0.0,11.041,0.5,10.628,10.628,-0.048
2022-09-01,624622.6,3714873.7,5375461.0,16.81,491156.43,3977531.2,634831.0,12.35,321853.63,3418872.4,5501.0,9.41,2673.98,36313.53,3.0,7.36,2553011.0,7682.0,2342053.0,8169086.0,22866.0,20580.0,20016.0,2051.0,179745.0,1197180.0,0.0,11.049,0.5,10.628,10.628,0.021
2022-10-01,472361.72,2775223.1,5374294.0,17.02,418645.7,3634462.9,635059.0,11.52,285393.56,3411770.1,5481.0,8.37,2480.16,34731.61,3.0,7.14,2189322.0,6632.0,1607179.0,8060144.0,18159.0,20935.0,14123.0,1479.0,158731.0,2159085.0,0.0,9.765,-0.5,12.236,9.777,0.249
2022-11-01,533130.04,3128533.4,5386634.0,17.04,391593.44,3605212.3,642281.0,10.86,267065.34,3304211.2,5472.0,8.08,2451.56,34792.12,3.0,7.05,2782600.0,8533.0,1419717.0,8109042.0,22215.0,19835.0,16143.0,2505.0,102736.0,2604850.0,0.0,9.765,-0.5,12.236,9.777,0.297
2022-12-01,660721.77,4134215.2,5382494.0,15.98,449267.7,4001033.4,642066.0,11.23,296423.59,3422759.7,5517.0,8.66,3289.91,44151.42,3.0,7.45,3639656.0,8619.0,1588224.0,8853196.0,19875.0,16989.0,39304.0,6089.0,57854.0,2149804.0,0.0,9.765,-0.5,12.236,9.777,0.479
2023-01-01,621260.18,3884218.4,5387756.0,15.99,464017.21,3973761.0,626246.0,11.68,298177.41,3514955.5,5579.0,8.48,3437.66,46205.26,3.0,7.44,2548916.0,7512.0,2178643.0,8839159.0,22255.0,22737.0,23446.0,2009.0,62451.0,1991496.0,0.0,9.665,-0.5,11.833,9.374,0.478
2023-02-01,575926.74,3381834.1,5366889.0,17.03,390803.77,3537255.2,623966.0,11.05,254266.2,3146113.3,5565.0,8.08,2990.43,41830.46,3.0,7.15,2144995.0,7279.0,2004488.0,7320857.0,20761.0,18960.0,24569.0,2346.0,115686.0,2444367.0,0.0,9.665,0.102,11.833,9.374,0.459
2023-03-01,576255.47,3316407.2,5412841.0,17.38,432781.0,3770934.8,628405.0,11.48,289426.97,3460267.0,5553.0,8.36,2327.26,33860.97,3.0,6.87,1990831.0,6472.0,1755359.0,7752221.0,23735.0,22367.0,15380.0,1961.0,131974.0,2617787.0,0.0,9.665,0.426,11.833,9.374,0.403
2023-04-01,491402.28,2757122.4,5393943.0,17.82,393021.88,3387820.2,625765.0,11.6,265094.19,3267368.2,5557.0,8.11,1252.21,20946.05,4.0,5.98,1824188.0,6955.0,730692.0,7667695.0,22057.0,20883.0,11837.0,937.0,193267.0,2224650.0,0.0,9.665,0.5,11.833,9.384,0.312
2023-05-01,520950.91,2916738.1,5388501.0,17.86,416140.52,3591334.6,626019.0,11.59,277196.56,3421756.7,5562.0,8.1,2257.66,31123.06,4.0,7.25,1862458.0,6393.0,1636528.0,7757544.0,23535.0,22033.0,14198.0,3130.0,228772.0,1620830.0,0.0,9.665,0.5,11.833,9.374,0.375
2023-06-01,593190.34,3934888.0,5383530.0,15.08,428642.19,3843337.4,625877.0,11.15,281787.94,3424235.4,5553.0,8.23,2342.05,32780.35,4.0,7.14,2138451.0,7699.0,2699219.0,8403998.0,23083.0,21572.0,23187.0,917.0,232645.0,1268045.0,0.0,6.809,0.5,7.877,7.877,0.285
2023-07-01,738994.01,4991258.5,5398668.0,14.81,482526.45,4290678.7,626596.0,11.25,299407.86,3708043.4,5534.0,8.07,2658.1,39205.6,4.0,6.78,2900815.0,8643.0,3902024.0,8625812.0,23233.0,20954.0,23010.0,1502.0,220519.0,711063.0,0.0,6.809,-0.012,7.877,7.877,0.115
2023-08-01,660696.94,4809256.1,5381101.0,13.74,482350.31,4378880.4,625521.0,11.02,313245.98,3736849.9,5491.0,8.38,1904.98,29271.77,4.0,6.51,2896494.0,8624.0,3766285.0,8551964.0,22593.0,19780.0,31148.0,1130.0,200804.0,1069579.0,0.0,6.809,-0.824,7.877,7.877,-0.16
2023-09-01,533995.84,3631631.0,5396260.0,14.7,441104.02,3904640.6,626040.0,11.3,274407.94,3416306.3,5527.0,8.03,2933.37,41880.01,4.0,7.0,2035362.0,7752.0,2782513.0,7828053.0,23025.0,17076.0,22740.0,1725.0,177473.0,1074334.0,0.0,6.799,-0.177,7.877,7.877,-0.336
2023-10-01,467839.28,2969826.3,5392511.0,15.75,403868.9,3633471.8,626054.0,11.12,284302.16,3446580.1,5527.0,8.25,2469.18,34598.55,4.0,7.14,2353592.0,8110.0,2531677.0,7761617.0,16438.0,18997.0,21071.0,1726.0,137353.0,2207508.0,0.0,6.872,-0.354,8.107,7.094,-0.468
2023-11-01,488733.4,3121919.5,5414681.0,15.65,391401.34,3553402.5,626519.0,11.01,269792.27,3296167.5,5531.0,8.19,1673.02,30253.86,4.0,5.53,2109287.0,7852.0,2195005.0,8219444.0,16285.0,18604.0,20878.0,4365.0,135509.0,2324751.0,0.0,6.872,-0.132,8.107,7.094,-0.456
2023-12-01,534826.34,3604647.6,5419207.0,14.84,397614.19,3710773.0,627024.0,10.72,277724.9,3428780.7,5507.0,8.1,2392.58,32800.07,4.0,7.29,2344188.0,8772.0,2262311.0,8831096.0,19114.0,18287.0,16623.0,4539.0,74634.0,2253557.0,0.0,6.872,-0.674,8.107,7.094,-0.482
2024-01-01,636859.14,4310463.4,5408385.0,14.77,454544.67,4077586.7,633762.0,11.15,310711.41,3600935.4,5748.0,8.63,3432.43,33339.82,3.0,10.3,3048656.0,5966.0,2502118.0,8844527.0,17959.0,20211.0,17507.0,646.0,80733.0,2256148.0,0.0,6.848,-0.144,8.683,7.67,-0.458
2024-02-01,514763.42,3299250.0,5371310.0,15.6,393871.74,3463700.1,636411.0,11.37,281692.31,3291898.8,5845.0,8.56,2059.87,19836.94,3.0,10.38,1746367.0,7477.0,2420728.0,7921250.0,18103.0,20271.0,15799.0,3880.0,181177.0,2411198.0,0.0,6.848,0.207,8.683,7.67,-0.503
2024-03-01,484565.83,3038789.9,5423929.0,15.95,401612.76,3702589.0,642077.0,10.85,293234.69,3661804.5,5674.0,8.01,2647.69,52494.8,3.0,5.04,1679717.0,8021.0,2046503.0,8084902.0,22488.0,19849.0,16218.0,1250.0,212466.0,3074177.0,0.0,6.848,-0.275,8.683,7.67,-0.27
2024-04-01,458487.32,2776812.9,5468329.0,16.51,379834.59,3275500.6,643256.0,11.6,289342.33,3396102.7,5681.0,8.52,4092.06,58890.55,3.0,6.95,1787531.0,5713.0,1233821.0,7728593.0,22224.0,17805.0,7742.0,1394.0,224978.0,2824425.0,0.0,6.848,-0.479,8.683,7.67,-0.254
2024-05-01,589651.43,3568899.9,5387901.0,16.52,415243.76,3281755.6,638996.0,12.65,281891.71,3413280.0,5607.0,8.26,2542.99,31277.11,3.0,8.13,2054358.0,6734.0,1633216.0,8436013.0,23240.0,18311.0,11339.0,2327.0,293256.0,1848544.0,0.0,6.848,1.088,8.683,7.67,-0.251
2024-06-01,756598.31,4725373.1,5396587.0,16.01,487021.86,3970442.5,639262.0,12.27,335968.26,3616492.5,5615.0,9.29,2537.89,32376.22,3.0,7.84,2650683.0,6791.0,2730251.0,8392386.0,22117.0,17800.0,17422.0,1012.0,296190.0,1908834.0,0.0,6.9,-0.167,8.136,8.136,-0.171
2024-07-01,764683.11,5034265.7,5380582.0,15.19,518602.65,4340908.5,638316.0,11.95,332366.97,3595809.7,5620.0,9.24,2933.86,36466.74,3.0,8.05,2860984.0,4666.0,3585299.0,8644537.0,22765.0,18321.0,12091.0,2255.0,345798.0,910929.0,0.0,6.902,-0.325,8.136,8.136,-0.106
2024-08-01,765241.3,4898143.1,5357441.0,15.62,524246.17,4351294.1,636677.0,12.05,321006.39,3564324.5,5629.0,9.01,2782.87,36198.52,3.0,7.69,3102141.0,6644.0,3907755.0,8535770.0,19970.0,19451.0,13386.0,1148.0,362636.0,1020295.0,0.0,6.85,-0.198,8.136,8.136,-0.144
2024-09-01,579410.84,3666696.1,5378392.0,15.8,476307.45,3882367.7,637241.0,12.27,338497.77,3615658.6,5637.0,9.36,3011.27,37128.65,3.0,8.11,2360722.0,6113.0,3340806.0,7653872.0,18021.0,17630.0,19096.0,1987.0,326433.0,1108634.0,0.0,6.85,-0.394,8.136,8.136,-0.087
2024-10-01,471969.12,2863715.7,5357535.0,16.48,453838.38,3692371.5,636338.0,12.29,314929.1,3464433.5,5623.0,9.09,3048.4,37672.13,3.0,8.09,1903588.0,6080.0,2594278.0,7887199.0,9238.0,19994.0,9289.0,987.0,374579.0,2303178.0,0.0,6.612,-1.785,8.09,7.506,-0.13
2024-11-01,482505.41,2828202.6,5373656.0,17.06,394191.7,3414633.2,637496.0,11.54,324665.13,3677970.8,5644.0,8.83,2541.21,32675.6,3.0,7.78,1673997.0,6339.0,1573303.0,8200718.0,18537.0,18454.0,17121.0,1705.0,187034.0,2588584.0,0.0,6.47,-0.794,8.09,7.506,-0.138
2024-12-01,612793.38,3840106.5,5405634.0,15.96,445608.67,3787064.5,642272.0,11.77,343512.0,3795220.5,5902.0,9.05,2683.32,33684.92,3.0,7.97,2096713.0,4352.0,2569254.0,8882091.0,18824.0,16264.0,20033.0,2156.0,172127.0,2655399.0,0.0,6.47,-0.81,8.09,7.506,0.25
2025-01-01,708037.76,4477292.4,5366031.0,15.81,486621.69,4114192.5,635004.0,11.83,362966.49,3610624.7,5678.0,10.05,1832.23,24000.08,3.0,7.63,3233811.0,5900.0,2830967.0,8832211.0,17955.0,22444.0,17711.0,3147.0,351178.0,2724882.0,0.0,6.552,-0.542,8.277,7.693,0.073
2025-02-01,622566.74,3774453.3,5377256.0,16.49,461442.96,3600791.1,635323.0,12.82,340269.49,3467163.6,5757.0,9.81,4652.75,57248.77,3.0,8.13,2786882.0,8703.0,2291479.0,7363785.0,15166.0,19838.0,17279.0,1744.0,390059.0,2423658.0,0.0,6.552,-0.089,8.277,7.693,-0.322
2025-03-01,589473.14,3351404.0,5373419.0,17.59,491001.19,3739611.9,645373.0,13.13,358135.79,3369739.9,5819.0,10.63,2169.7,34221.23,3.0,6.34,1999992.0,10002.0,1549480.0,8244934.0,15987.0,21843.0,18267.0,1721.0,536791.0,3148366.0,0.0,6.552,0.031,8.277,7.693,-0.245
2025-04-01,519427.01,2835194.2,5377736.0,18.32,438923.27,3433897.7,644213.0,12.78,327859.13,3342868.0,6653.0,9.81,4178.46,46228.95,3.0,9.04,1818302.0,6276.0,1753319.0,7941828.0,15934.0,21319.0,17850.0,1973.0,558234.0,2456817.0,0.0,6.552,-0.335,8.277,7.693,-0.353
2025-05-01,541811.13,2909069.0,5365993.0,18.62,443341.66,3577719.8,643944.0,12.39,305393.93,3316724.2,6380.0,9.21,1315.99,12522.16,3.0,10.51,2129976.0,8159.0,1366612.0,8393894.0,21370.0,21658.0,11750.0,1267.0,676897.0,2020657.0,0.0,6.552,1.965,8.277,7.693,-0.327
2025-06-01,877755.6,4789926.5,5408110.0,18.33,506285.37,3937337.1,646478.0,12.86,337638.89,3496478.6,5288.0,9.66,5021.07,65295.23,3.0,7.69,2833160.0,6668.0,3191921.0,8357744.0,18869.0,22253.0,15212.0,5195.0,661252.0,1518592.0,0.0,10.028,0.527,12.18,12.18,-0.086
2025-07-01,999774.69,5795017.9,5397097.0,17.25,623570.01,4564390.9,647474.0,13.66,399577.94,3770863.1,5330.0,10.6,2964.74,42079.61,3.0,7.05,3351231.0,6823.0,4895596.0,8498305.0,18814.0,21615.0,14726.0,4470.0,736862.0,1023457.0,0.0,10.028,-0.446,12.18,12.18,-0.27
2025-08-01,884436.48,4887895.7,5390237.0,18.09,607729.81,4358194.6,647321.0,13.94,410634.27,3779881.9,5345.0,10.86,3249.66,42963.38,3.0,7.56,2770004.0,7087.0,3649820.0,8543279.0,20323.0,21263.0,13566.0,1769.0,784921.0,1077996.0,0.0,10.028,-0.029,12.18,12.18,-0.132
